session_id,inventory_item_code,inventory_item_name,unit_name,stock_name,opening_quantity,opening_amount,inward_quantity,inward_amount,outward_quantity,outward_amount,closing_quantity,closing_amount,detail_id,is_parent,inventory_item_id,parent_id,grade,is_bold,inventory_summary_report_id,inventory_item_code_parent,inventory_item_name_parent,inventory_item_category_name,brand_name,vendor_name_list,stock_id,branch_id,branch_name
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HBI__TDT__MUO__50,TRƯỜNG ĐẠT Hạt Bí Rang Củi Vị Muối Truyền Thống 50g,Bịch,Tổng,20.0,,0.0,,6.0,,14.0,,844,1,d6aba3a4-6216-491b-88bf-197f4670dcc2,,1,True,e111270e-8bb4-11f1-9b18-005056b2a5de,03__HBI__TDT__MUO__50,TRƯỜNG ĐẠT Hạt Bí Rang Củi Vị Muối Truyền Thống 50g,Hạt Bí,TRƯỜNG ĐẠT,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HBI__TDT__MUO__50,Kho Kệ,Bịch,Kho Kệ,20.0,,0.0,,6.0,,14.0,,845,0,d6aba3a4-6216-491b-88bf-197f4670dcc2,d6aba3a4-6216-491b-88bf-197f4670dcc2,2,False,e11127d7-8bb4-11f1-9b18-005056b2a5de,03__HBI__TDT__MUO__50,TRƯỜNG ĐẠT Hạt Bí Rang Củi Vị Muối Truyền Thống 50g,Hạt Bí,TRƯỜNG ĐẠT,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HDA__TDT__CUI__40,TRƯỜNG ĐẠT Hạt Dưa Rang Củi 40g,Bịch,Tổng,163.0,,0.0,,12.0,,151.0,,846,1,cb0c5437-09a5-4a1d-97a3-d991ff8d6b22,,1,True,e11128aa-8bb4-11f1-9b18-005056b2a5de,03__HDA__TDT__CUI__40,TRƯỜNG ĐẠT Hạt Dưa Rang Củi 40g,Hạt Dưa,TRƯỜNG ĐẠT,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HDA__TDT__CUI__40,Kho MIRA,Bịch,Kho MIRA,161.0,,0.0,,0.0,,161.0,,848,0,cb0c5437-09a5-4a1d-97a3-d991ff8d6b22,cb0c5437-09a5-4a1d-97a3-d991ff8d6b22,2,False,e1112b90-8bb4-11f1-9b18-005056b2a5de,03__HDA__TDT__CUI__40,TRƯỜNG ĐẠT Hạt Dưa Rang Củi 40g,Hạt Dưa,TRƯỜNG ĐẠT,,485b5d06-306c-11f0-b467-005056b34af7,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HDA__TDT__CUI__500,TRƯỜNG ĐẠT Hạt Dưa Rang Củi 500g,Bịch,Tổng,5.0,,0.0,,2.0,,3.0,,849,1,34097d14-cfd5-4c17-a770-62d57f60c544,,1,True,e1112c5b-8bb4-11f1-9b18-005056b2a5de,03__HDA__TDT__CUI__500,TRƯỜNG ĐẠT Hạt Dưa Rang Củi 500g,Hạt Dưa,TRƯỜNG ĐẠT,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HDA__TDT__CUI__500,Kho Kệ,Bịch,Kho Kệ,5.0,,0.0,,2.0,,3.0,,850,0,34097d14-cfd5-4c17-a770-62d57f60c544,34097d14-cfd5-4c17-a770-62d57f60c544,2,False,e1112d1f-8bb4-11f1-9b18-005056b2a5de,03__HDA__TDT__CUI__500,TRƯỜNG ĐẠT Hạt Dưa Rang Củi 500g,Hạt Dưa,TRƯỜNG ĐẠT,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HDG__CHA__BIH__130,CHACHEER Hạt Hướng Dương Dừa 130g,Bịch,Tổng,46.0,,0.0,,29.0,,17.0,,851,1,1166326d-f085-442a-9252-5abaf245c1e0,,1,True,e1112de9-8bb4-11f1-9b18-005056b2a5de,03__HDG__CHA__BIH__130,CHACHEER Hạt Hướng Dương Dừa 130g,Hạt Hướng Dương,Chacheer,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HDG__CHA__BIH__130,Kho Kệ,Bịch,Kho Kệ,46.0,,0.0,,29.0,,17.0,,852,0,1166326d-f085-442a-9252-5abaf245c1e0,1166326d-f085-442a-9252-5abaf245c1e0,2,False,e1112eac-8bb4-11f1-9b18-005056b2a5de,03__HDG__CHA__BIH__130,CHACHEER Hạt Hướng Dương Dừa 130g,Hạt Hướng Dương,Chacheer,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HDG__TDT__DUA__40,TRƯỜNG ĐẠT Hạt Hướng Dương Vị Dừa 40g,Bịch,Tổng,63.0,,0.0,,15.0,,48.0,,853,1,eb990db2-07c3-4379-8c8a-684eb1fbf713,,1,True,e1112f73-8bb4-11f1-9b18-005056b2a5de,03__HDG__TDT__DUA__40,TRƯỜNG ĐẠT Hạt Hướng Dương Vị Dừa 40g,Hạt Hướng Dương,TRƯỜNG ĐẠT,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__HDG__TDT__DUA__40,Kho MIRA,Bịch,Kho MIRA,60.0,,0.0,,0.0,,60.0,,855,0,eb990db2-07c3-4379-8c8a-684eb1fbf713,eb990db2-07c3-4379-8c8a-684eb1fbf713,2,False,e11130fd-8bb4-11f1-9b18-005056b2a5de,03__HDG__TDT__DUA__40,TRƯỜNG ĐẠT Hạt Hướng Dương Vị Dừa 40g,Hạt Hướng Dương,TRƯỜNG ĐẠT,,485b5d06-306c-11f0-b467-005056b34af7,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__BIB__HME__70,BIBICA Migita Kẹo Hương Me 70g,Bịch,Tổng,1.0,,0.0,,0.0,,1.0,,856,1,f6ef52a6-97de-4304-be35-f2fa308a70be,,1,True,e11132a6-8bb4-11f1-9b18-005056b2a5de,03__KCU__BIB__HME__70,BIBICA Migita Kẹo Hương Me 70g,Kẹo Cứng,BIBICA,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__BIB__HME__70,Kho Kệ,Bịch,Kho Kệ,1.0,,0.0,,0.0,,1.0,,857,0,f6ef52a6-97de-4304-be35-f2fa308a70be,f6ef52a6-97de-4304-be35-f2fa308a70be,2,False,e1113384-8bb4-11f1-9b18-005056b2a5de,03__KCU__BIB__HME__70,BIBICA Migita Kẹo Hương Me 70g,Kẹo Cứng,BIBICA,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__DYN__OHG__96,DYNAMITE Kẹo Ổi Hồng Muối Ớt 96g,Bịch,Tổng,1.0,,0.0,,1.0,,0.0,,858,1,b80eec97-4f95-4c92-97b5-4ef9e94ee717,,1,True,e1113454-8bb4-11f1-9b18-005056b2a5de,03__KCU__DYN__OHG__96,DYNAMITE Kẹo Ổi Hồng Muối Ớt 96g,Kẹo Cứng,Dynamite,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__DYN__OHG__96,Kho Kệ,Bịch,Kho Kệ,1.0,,0.0,,1.0,,0.0,,859,0,b80eec97-4f95-4c92-97b5-4ef9e94ee717,b80eec97-4f95-4c92-97b5-4ef9e94ee717,2,False,e1113513-8bb4-11f1-9b18-005056b2a5de,03__KCU__DYN__OHG__96,DYNAMITE Kẹo Ổi Hồng Muối Ớt 96g,Kẹo Cứng,Dynamite,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__ESP__CAP__150,ESPREZZO Kẹo Cà Phê Nhân Cà Phê 150g,Bịch,Tổng,1.0,,0.0,,0.0,,1.0,,860,1,9d5a9f1a-51bf-4276-b6a4-d6a31754b9b9,,1,True,e11135d8-8bb4-11f1-9b18-005056b2a5de,03__KCU__ESP__CAP__150,ESPREZZO Kẹo Cà Phê Nhân Cà Phê 150g,Kẹo Cứng,ESPREZZO,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__ESP__CAP__150,Kho Kệ,Bịch,Kho Kệ,1.0,,0.0,,0.0,,1.0,,861,0,9d5a9f1a-51bf-4276-b6a4-d6a31754b9b9,9d5a9f1a-51bf-4276-b6a4-d6a31754b9b9,2,False,e111369e-8bb4-11f1-9b18-005056b2a5de,03__KCU__ESP__CAP__150,ESPREZZO Kẹo Cà Phê Nhân Cà Phê 150g,Kẹo Cứng,ESPREZZO,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__ESP__MOC__150,ESPREZZO Kẹo Cà Phê Nhân Mocha 150g,Bịch,Tổng,1.0,,0.0,,0.0,,1.0,,862,1,b903ab19-2069-4cf7-8a59-50fe273d8cc5,,1,True,e1113763-8bb4-11f1-9b18-005056b2a5de,03__KCU__ESP__MOC__150,ESPREZZO Kẹo Cà Phê Nhân Mocha 150g,Kẹo Cứng,ESPREZZO,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__ESP__MOC__150,Kho Kệ,Bịch,Kho Kệ,1.0,,0.0,,0.0,,1.0,,863,0,b903ab19-2069-4cf7-8a59-50fe273d8cc5,b903ab19-2069-4cf7-8a59-50fe273d8cc5,2,False,e1113820-8bb4-11f1-9b18-005056b2a5de,03__KCU__ESP__MOC__150,ESPREZZO Kẹo Cà Phê Nhân Mocha 150g,Kẹo Cứng,ESPREZZO,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__BHA__25,FISHERMAN's FRIEND Kẹo Cay Con Tàu Hương Bạc Hà 25g,Bịch,Tổng,1.0,,0.0,,0.0,,1.0,,864,1,66a5fcd3-d2e4-48ba-b81e-be1def0d7a01,,1,True,e111398e-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__BHA__25,FISHERMAN's FRIEND Kẹo Cay Con Tàu Hương Bạc Hà 25g,Kẹo Cứng,FISHERMAN's FRIEND,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__BHA__25,Kho Kệ,Bịch,Kho Kệ,1.0,,0.0,,0.0,,1.0,,865,0,66a5fcd3-d2e4-48ba-b81e-be1def0d7a01,66a5fcd3-d2e4-48ba-b81e-be1def0d7a01,2,False,e1113a63-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__BHA__25,FISHERMAN's FRIEND Kẹo Cay Con Tàu Hương Bạc Hà 25g,Kẹo Cứng,FISHERMAN's FRIEND,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__QUT__25,FISHERMAN'S FRIEND Kẹo Cay Con Tàu Hương Quýt 25g,Bịch,Tổng,1.0,,0.0,,1.0,,0.0,,866,1,5975a344-39dd-47f4-82e5-6d48f7141397,,1,True,e1113c24-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__QUT__25,FISHERMAN'S FRIEND Kẹo Cay Con Tàu Hương Quýt 25g,Kẹo Cứng,FISHERMAN's FRIEND,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__QUT__25,Kho Kệ,Bịch,Kho Kệ,1.0,,0.0,,1.0,,0.0,,867,0,5975a344-39dd-47f4-82e5-6d48f7141397,5975a344-39dd-47f4-82e5-6d48f7141397,2,False,e1113d46-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__QUT__25,FISHERMAN'S FRIEND Kẹo Cay Con Tàu Hương Quýt 25g,Kẹo Cứng,FISHERMAN's FRIEND,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__SPE__25,FISHERMAN'S FRIEND Kẹo Cay Con Tàu Hương Spearmint 25g,Bịch,Tổng,1.0,,0.0,,0.0,,1.0,,868,1,5fd9ed36-9248-4c35-aa02-837898490f7c,,1,True,e1113e55-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__SPE__25,FISHERMAN'S FRIEND Kẹo Cay Con Tàu Hương Spearmint 25g,Kẹo Cứng,FISHERMAN's FRIEND,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__SPE__25,Kho Kệ,Bịch,Kho Kệ,1.0,,0.0,,0.0,,1.0,,869,0,5fd9ed36-9248-4c35-aa02-837898490f7c,5fd9ed36-9248-4c35-aa02-837898490f7c,2,False,e1113f66-8bb4-11f1-9b18-005056b2a5de,03__KCU__FIS__SPE__25,FISHERMAN'S FRIEND Kẹo Cay Con Tàu Hương Spearmint 25g,Kẹo Cứng,FISHERMAN's FRIEND,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FRE__APP__150,FRES Kẹo Apple Peach Bịch 150g,Bịch,Tổng,4.0,,0.0,,4.0,,0.0,,870,1,83dc65d5-d68e-449f-96e9-24523dc7448d,,1,True,e1114033-8bb4-11f1-9b18-005056b2a5de,03__KCU__FRE__APP__150,FRES Kẹo Apple Peach Bịch 150g,Kẹo Cứng,Fres,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FRE__APP__150,Kho Kệ,Bịch,Kho Kệ,4.0,,0.0,,4.0,,0.0,,871,0,83dc65d5-d68e-449f-96e9-24523dc7448d,83dc65d5-d68e-449f-96e9-24523dc7448d,2,False,e11140f7-8bb4-11f1-9b18-005056b2a5de,03__KCU__FRE__APP__150,FRES Kẹo Apple Peach Bịch 150g,Kẹo Cứng,Fres,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FRE__GOI__150,FRES Kẹo The Bịch 150g,Bịch,Tổng,4.0,,0.0,,3.0,,1.0,,872,1,8010c8d8-1bb5-47c8-a9c6-c703da2c82a3,,1,True,e11141c0-8bb4-11f1-9b18-005056b2a5de,03__KCU__FRE__GOI__150,FRES Kẹo The Bịch 150g,Kẹo Cứng,Fres,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__FRE__GOI__150,Kho Kệ,Bịch,Kho Kệ,4.0,,0.0,,3.0,,1.0,,873,0,8010c8d8-1bb5-47c8-a9c6-c703da2c82a3,8010c8d8-1bb5-47c8-a9c6-c703da2c82a3,2,False,e1114285-8bb4-11f1-9b18-005056b2a5de,03__KCU__FRE__GOI__150,FRES Kẹo The Bịch 150g,Kẹo Cứng,Fres,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__GIN__GUG__125,GINGERBON Kẹo Gừng Chanh Mật Ong Vàng 125g,Bịch,Tổng,2.0,,0.0,,2.0,,0.0,,874,1,17816cf9-5130-4abb-b179-b013f59a784d,,1,True,e1114355-8bb4-11f1-9b18-005056b2a5de,03__KCU__GIN__GUG__125,GINGERBON Kẹo Gừng Chanh Mật Ong Vàng 125g,Kẹo Cứng,Gingerbon,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__GIN__GUG__125,Kho Kệ,Bịch,Kho Kệ,2.0,,0.0,,2.0,,0.0,,875,0,17816cf9-5130-4abb-b179-b013f59a784d,17816cf9-5130-4abb-b179-b013f59a784d,2,False,e111441f-8bb4-11f1-9b18-005056b2a5de,03__KCU__GIN__GUG__125,GINGERBON Kẹo Gừng Chanh Mật Ong Vàng 125g,Kẹo Cứng,Gingerbon,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__GIN__HOG__125,GINGERBON Kẹo Gừng Hồng Bịch 125g,Bịch,Tổng,1.0,,0.0,,0.0,,1.0,,876,1,aa6bfc06-ba0d-4f3a-b32b-6dc76c2d211d,,1,True,e11144e7-8bb4-11f1-9b18-005056b2a5de,03__KCU__GIN__HOG__125,GINGERBON Kẹo Gừng Hồng Bịch 125g,Kẹo Cứng,Gingerbon,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__GIN__HOG__125,Kho Kệ,Bịch,Kho Kệ,1.0,,0.0,,0.0,,1.0,,877,0,aa6bfc06-ba0d-4f3a-b32b-6dc76c2d211d,aa6bfc06-ba0d-4f3a-b32b-6dc76c2d211d,2,False,e11145a1-8bb4-11f1-9b18-005056b2a5de,03__KCU__GIN__HOG__125,GINGERBON Kẹo Gừng Hồng Bịch 125g,Kẹo Cứng,Gingerbon,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__GOL__ACT__109,GOLIA ACTIVE+ Kẹo 108.9g,Bịch,Tổng,7.0,,0.0,,1.0,,6.0,,878,1,c6750fbe-c443-4173-8065-09c5065ccc99,,1,True,e1114661-8bb4-11f1-9b18-005056b2a5de,03__KCU__GOL__ACT__109,GOLIA ACTIVE+ Kẹo 108.9g,Kẹo Cứng,Golia,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__GOL__ACT__109,Kho Kệ,Bịch,Kho Kệ,7.0,,0.0,,1.0,,6.0,,879,0,c6750fbe-c443-4173-8065-09c5065ccc99,c6750fbe-c443-4173-8065-09c5065ccc99,2,False,e1114721-8bb4-11f1-9b18-005056b2a5de,03__KCU__GOL__ACT__109,GOLIA ACTIVE+ Kẹo 108.9g,Kẹo Cứng,Golia,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__MTS__QMO__1,MENTOS Kẹo Nhai Hương Quả Mọng,Bịch,Tổng,17.0,,0.0,,7.0,,10.0,,880,1,4640dc76-a9cf-496f-a42e-6d17b63ded61,,1,True,e11147e8-8bb4-11f1-9b18-005056b2a5de,03__KCU__MTS__QMO__1,MENTOS Kẹo Nhai Hương Quả Mọng,Kẹo Cứng,MENTOS,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__MTS__QMO__1,Kho Kệ,Bịch,Kho Kệ,17.0,,0.0,,7.0,,10.0,,881,0,4640dc76-a9cf-496f-a42e-6d17b63ded61,4640dc76-a9cf-496f-a42e-6d17b63ded61,2,False,e11148a2-8bb4-11f1-9b18-005056b2a5de,03__KCU__MTS__QMO__1,MENTOS Kẹo Nhai Hương Quả Mọng,Kẹo Cứng,MENTOS,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__ORO__BHA__84,ORION Kẹo Cứng Họng Bạc Hà Thảo Mộc 84g,Bịch,Tổng,5.0,,10.0,,4.0,,11.0,,882,1,5019a4a9-08d2-4cee-b3b9-b27f3a9126f7,,1,True,e111496c-8bb4-11f1-9b18-005056b2a5de,03__KCU__ORO__BHA__84,ORION Kẹo Cứng Họng Bạc Hà Thảo Mộc 84g,Kẹo Cứng,ORION,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__ORO__BHA__84,Kho Kệ,Bịch,Kho Kệ,5.0,,10.0,,4.0,,11.0,,883,0,5019a4a9-08d2-4cee-b3b9-b27f3a9126f7,5019a4a9-08d2-4cee-b3b9-b27f3a9126f7,2,False,e1114a3e-8bb4-11f1-9b18-005056b2a5de,03__KCU__ORO__BHA__84,ORION Kẹo Cứng Họng Bạc Hà Thảo Mộc 84g,Kẹo Cứng,ORION,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__ORO__QMO__84,ORION Kẹo Cứng Họng Quất Mật Ong 84g,Bịch,Tổng,4.0,,10.0,,3.0,,11.0,,884,1,ddb8504c-813e-4ed9-adad-83678cc2a2a8,,1,True,e1114b04-8bb4-11f1-9b18-005056b2a5de,03__KCU__ORO__QMO__84,ORION Kẹo Cứng Họng Quất Mật Ong 84g,Kẹo Cứng,ORION,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__ORO__QMO__84,Kho Kệ,Bịch,Kho Kệ,4.0,,10.0,,3.0,,11.0,,885,0,ddb8504c-813e-4ed9-adad-83678cc2a2a8,ddb8504c-813e-4ed9-adad-83678cc2a2a8,2,False,e1114bc4-8bb4-11f1-9b18-005056b2a5de,03__KCU__ORO__QMO__84,ORION Kẹo Cứng Họng Quất Mật Ong 84g,Kẹo Cứng,ORION,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__COL__22,PLAYMORE Kẹo The Cool 22g,Hũ,Tổng,8.0,,0.0,,8.0,,0.0,,886,1,0e111024-6e14-49e1-9314-80bcc30f43d6,,1,True,e1114c87-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__COL__22,PLAYMORE Kẹo The Cool 22g,Kẹo Cứng,Playmore,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__COL__22,Kho Kệ,Hũ,Kho Kệ,8.0,,0.0,,8.0,,0.0,,887,0,0e111024-6e14-49e1-9314-80bcc30f43d6,0e111024-6e14-49e1-9314-80bcc30f43d6,2,False,e1114d4d-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__COL__22,PLAYMORE Kẹo The Cool 22g,Kẹo Cứng,Playmore,,aca0e3b9-1e75-496e-84ff-e96c9084f53f,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__DHU__22,PLAYMORE Kẹo Dưa Hấu 22g,Hũ,Tổng,17.0,,0.0,,16.0,,1.0,,888,1,411baaef-7dec-4744-b56b-284178af05ed,,1,True,e1114e10-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__DHU__22,PLAYMORE Kẹo Dưa Hấu 22g,Kẹo Cứng,Playmore,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__DHU__22,Kho MIRA,Hũ,Kho MIRA,18.0,,0.0,,0.0,,18.0,,890,0,411baaef-7dec-4744-b56b-284178af05ed,411baaef-7dec-4744-b56b-284178af05ed,2,False,e1114f96-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__DHU__22,PLAYMORE Kẹo Dưa Hấu 22g,Kẹo Cứng,Playmore,,485b5d06-306c-11f0-b467-005056b34af7,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__TXH__22,PLAYMORE Kẹo The Táo Xanh 22g,Hũ,Tổng,6.0,,0.0,,6.0,,0.0,,891,1,5b89d713-4ab5-45dd-a2d8-6d8fc16217e0,,1,True,e111505b-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__TXH__22,PLAYMORE Kẹo The Táo Xanh 22g,Kẹo Cứng,Playmore,,,a38f9189-ad87-11ef-a35e-005056b28600,
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__TXH__22,Kho MIRA,Hũ,Kho MIRA,6.0,,0.0,,0.0,,6.0,,893,0,5b89d713-4ab5-45dd-a2d8-6d8fc16217e0,5b89d713-4ab5-45dd-a2d8-6d8fc16217e0,2,False,e11151dd-8bb4-11f1-9b18-005056b2a5de,03__KCU__PLA__TXH__22,PLAYMORE Kẹo The Táo Xanh 22g,Kẹo Cứng,Playmore,,485b5d06-306c-11f0-b467-005056b34af7,a38f9189-ad87-11ef-a35e-005056b28600,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP
e002c83d-8bb4-11f1-9b18-005056b2a5de,03__KCU__SKI__CHU__40,SKITTLES Kẹo Trái Cây Vị Chua 40g,Bịch,Tổng,9.0,,20.0,,8.0,,21.0,,894,1,4fe07b6a-6500-4acc-aa83-4b919256e9be,,1,True,e11152a4-8bb4-11f1-9b18-005056b2a5de,03__KCU__SKI__CHU__40,SKITTLES Kẹo Trái Cây Vị Chua 40g,Kẹo Cứng,SKITTLES,,,a38f9189-ad87-11ef-a35e-005056b28600,
